Event ID,Title,Start,End,Timezone,Organization,Venue,Address,City,Region,Categories,Cost,Description,Public Source URL,Ticket URL,Source Category,Source Record IDs,Source Supplied IDs,Source URLs,Retrieved At
5d33c736-4338-5e7f-b437-25c3d6f8fff4,Singer-Songwriter Showcase,2026-11-07T19:00:00Z,,America/New_York,DelawareScene (Div. of the Arts events portal),Milton Theatre,"{""street"":""110 Union Street"",""city"":""Milton"",""state"":""DE"",""postalCode"":""19968""}",Milton,Southern Delaware,Jazz / Blues; Rock / Pop; Music,$21-$28,"Strip away the over-production and get straight to the soul of the music. Join us at the historic Milton Theatre for an exclusive Singer-Songwriter Showcase , a night dedicated to the raw, authentic voices of the Delmarva Peninsula. From the stories behind the lyrics to the melodies that define our region, this is your chance to experience local talent in its purest form. Whether you love folk, country, rock, or soul, you’ll discover your new favorite artist in our intimate venue. Don’t miss this celebration of the incredible creativity right in our backyard. Sol Knopf is an award winning singer/songwriter and solo performer from the state of Delaware in the USA. He is a 2022 inductee into the Delaware Rock n Roll Society’s Hall of Fame. Sol is best known for his distinctive baritone voice and timeless original songs. His moving single “My Baby Girl” (co-written with Geri Smith) became one of the most requested, independently released, father/daughter dance songs across the USA and abroad in 2016. Ed Shockley has been making music professionally since he was barely a teenager. He has spent his adult life writing and recording music with bands as a lead vocalist and drummer. At the same time, Ed has recorded and performed live, supporting dozens and dozens of talented artists. Keith Mack is a celebrated rock guitarist who has backed many of music’s iconic voices over the last 40 years. After years of playing with Patty Smyth, Joe Cocker, Paul Young, Cyndi Lauper and others",https://delawarescene.com/event/43240/singer-songwriter-showcase,https://www.miltontheatre.com/event/singer-songwriter-showcase-2/milton-theatre/,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,43240,https://delawarescene.com/event/43240/singer-songwriter-showcase,2026-08-19T14:48:52.161Z
3af9bb49-0b95-543b-8007-1fc839eafd07,Tavern Night 2026,2026-11-07T21:30:00Z,,America/New_York,DelawareScene (Div. of the Arts events portal),Newlin Grist Mill,"{""street"":""219 Cheyney Road, Glen Mills, PA 19342""}",,,History & Culture; Music; Other,$95,"Tavern Night is a one-of-a-kind evening of 18th-century-inspired food, drink, music, and live auction. Participants will enjoy the warmth of the fire as they delight in a selection of flavors and aromas representative of those found in a colonial tavern. This is a fundraising event to benefit historic preservation projects at Newlin Grist Mill. Cost: $95/Person Must be 21 or older to attend.",https://delawarescene.com/event/43722/tavern-night-2026,https://newlingristmill.org/historic-dinners/,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,43722,https://delawarescene.com/event/43722/tavern-night-2026,2026-08-19T14:48:52.161Z
4e9f5822-e28b-5019-a860-d09b27f52ee7,Paint Your Pet,2026-11-07T23:00:00Z,,America/New_York,DelawareScene (Div. of the Arts events portal),Gilbert W. Perry Center for the Arts (The Gibby),"{""street"":""51 W. Main St"",""city"":""Middletown"",""state"":""DE"",""postalCode"":""19709""}",Middletown,Northern Delaware,Classes; Visual Arts,$55,"Create a custom portrait of your beloved pet in this beginner friendly acrylic painting workshop. Participants will submit a photo of their pet prior to class, and a sketch will be prepared on canvas before the event. Students will learn color mixing, fur textures, highlights, and painting techniques while creating a keepsake portrait to take home. Date: Saturday, November 7 Time: 6:00 - 8:30 pm Ages: 16+ Instructor: Christin Smietka Cost: $55 Registration Closes three-days prior. This organization is supported, in part, by a grant from the Delaware Division of the Arts, a state agency, in partnership with the National Endowment for the Arts. The Division promotes Delaware arts events on DelawareScene.com.",https://delawarescene.com/event/43503/paint-your-pet,https://www.eventbrite.com/e/paint-your-pet-tickets-1996174402373?aff=oddtdtcreator,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,43503,https://delawarescene.com/event/43503/paint-your-pet,2026-08-19T14:48:52.161Z
b060e07d-063b-5173-9134-08df0b83e1b3,The Great American Songbook Cabaret,2026-11-08T00:30:00Z,,America/New_York,DelawareScene (Div. of the Arts events portal),Milton Theatre,"{""street"":""110 Union Street"",""city"":""Milton"",""state"":""DE"",""postalCode"":""19968""}",Milton,Southern Delaware,Variety; Music,$23-$30,"Join us for “The Great American Songbook Cabaret,” where the golden age of American music returns to life on the Milton Theatre stage! From the sophisticated melodies of Cole Porter to the soulful tunes of George Gershwin, experience the music that has defined generations and inspired a nation. This is more than a concert—it’s a cabaret celebration. Our handpicked ensemble, led by Director and Vocalist Candice Castro and including the incredible talents of Erin Bobby, Jordan Kilgore, and Matt Lucatamo, will deliver powerful, fresh, and unforgettable interpretations of these legendary hits. Supported by a live pit band under the guidance of Steven Soltow, every song will be an experience in itself.",https://delawarescene.com/event/43242/the-great-american-songbook-cabaret,https://www.miltontheatre.com/event/the-great-american-songbook-cabaret/milton-theatre/,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,43242,https://delawarescene.com/event/43242/the-great-american-songbook-cabaret,2026-08-19T14:48:52.161Z
8ac113be-6641-5b1a-9a4f-71a52bfb273a,Susan Werner with Heather Maloney,2026-11-08T01:00:00Z,,America/New_York,DelawareScene (Div. of the Arts events portal),Arden Gild Hall,"{""street"":""2126 The Highway"",""city"":""Arden"",""state"":""DE"",""postalCode"":""19810""}",Arden,Northern Delaware,Country / Folk / Bluegrass; Music,$35-$40,"Acclaimed singer-songwriter Susan Werner brings her witty lyrics, masterful musicianship, and genre-defying style to Arden Gild Hall on November 7, 2026. Blending folk, jazz, blues, Americana, and sharp storytelling, Werner has earned a national following for her captivating live performances and intelligent, heartfelt songs. Don't miss an evening with one of America's most original and engaging musical voices. Massachusetts-based “writer song-singer” Heather Maloney found music in the midst of three years at a meditation center, honing a sound moored in days of silent reflection and reverence for storytellers like Joni, Rilke, Ken Burns, and the anonymous authors of Zen parables. While she eventually traded the quiet, structured life of a yogi for the kinetic life of a touring musician, the core of her songwriting has remained centered around same curiosity about our inner world and the desire to articulate it through storytelling.",https://delawarescene.com/event/43413/susan-werner-with-heather-maloney,https://link.dice.fm/SusanWernerCommunityCalendars,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,43413,https://delawarescene.com/event/43413/susan-werner-with-heather-maloney,2026-08-19T14:48:52.161Z
b5ae94d9-8544-5594-8468-36a7e5c972e0,"Modern Love Debut, Phase I",2026-11-08T19:00:00Z,,America/New_York,DelawareScene (Div. of the Arts events portal),Delaware Center for Horticulture,"{""street"":""1810 North Dupont Street"",""city"":""Wilmington"",""state"":""DE"",""postalCode"":""19806""}",Wilmington,Northern Delaware,Exhibitions; Festivals & Special Events; Free,FREE!,"Elissa Davis of Elissa Davis Art.com is debuting her painting series, Modern Love ! The series of paintings explores how certain qualities can be embodied and expressed through our intentions and actions in modern times. The six qualities are gentleness, gratitude, determination, kindness, intentional. and joyful. Each quality is painted as a figure and presented within a diverse cultural, gendered, racial, multigenerational and abled lens of representation. Modern Love is a two-year series and will debut Phase I on; Sunday, November 8th, 2026, 2:00-4:00 Delaware Center for Horticulture, Wilmington, Delaware. All are welcome to attend at no charge!",https://delawarescene.com/event/43201/modern-love-debut-phase-i,,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,43201,https://delawarescene.com/event/43201/modern-love-debut-phase-i,2026-08-19T14:48:52.161Z
da7db236-eb9a-545b-a578-784e4b629789,"Sunday, November 8, 2026 .............Chamber Concert",2026-11-08T20:00:00Z,,America/New_York,,,,,,Music,,Chamber Concert. Works including Somers Requiem for 9/11.,https://delawarescene.com/,,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,scenescout:afc57b52ebc05fc1eeb6bab2df318599,https://delawarescene.com/,2026-08-19T15:37:21.163Z
6dfd3079-a973-5006-9d4d-bcc79b79ef85,Mixed Media Botanical Painting,2026-11-09,,date-only,New Castle County Art Studio ,New Castle County Art Studio,"{""street"":""310 Kiamensi Road"",""city"":""Wilmington"",""state"":""DE"",""postalCode"":""19804""}",Wilmington,Northern Delaware,Art Centers; Classes; Lectures & Workshops; Visual Arts,$66-$71,"Participants will create a stunning botanical painting using watercolor, ink, and metal leaf based on local artist Katie LeCocq’s series “Heart of Gold.” A wildflower sketch will be provided to start things off, but artists are welcome to start from scratch and bring their own botanical inspiration. We will first watercolor our paintings. In the next session, we will use a dip pen and ink to incorporate details, and in the final session, artists will choose between gold, silver and copper for their final metal leaf element. No experience necessary. Additional $15 material fee. Ages 18+ Mondays 11/9/2026 - 11/23/2026",https://delawarescene.com/event/43579/mixed-media-botanical-painting,https://secure.rec1.com/DE/new-castle-county-de/catalog/index/69138cfe0f7f40710ac995c141f2f8b0?filter=c2VhcmNoPU1peGVkJTIwTWVkaWElMjBCb3RhbmljYWwlMjBQYWludGluZw==,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,43579,https://delawarescene.com/event/43579/mixed-media-botanical-painting,2026-08-19T14:48:52.161Z
3484b056-d2c4-53a9-9b2d-67fe73344556,"Tarkus – Tribute to Emerson, Lake & Palmer",2026-11-09T00:30:00Z,,America/New_York,DelawareScene (Div. of the Arts events portal),Milton Theatre,"{""street"":""110 Union Street"",""city"":""Milton"",""state"":""DE"",""postalCode"":""19968""}",Milton,Southern Delaware,Bands; Rock / Pop; Music,$27-$35,"We are dedicated to celebrating the compositional genius and groundbreaking work of this iconic trio. Keith Turner grew up playing piano in the golden age of R & B, Classic Rock, and Motown,the 60’s & 70’s. He studied music at CCC while writing and performing originals and ELP for his class which included the late Billy Paul. Keith was ecstatic when asked to play in Tarkus. Keith Emerson was one of my earliest influences shall we say “From the Beginning! Mike is a well respected multi-instrumentalist out of the New Jersey/Philadelphia area. Coming from a musical family, Mike starting out drumming following in the footsteps of his older brother John. His father was an accomplished singer and front man, and Mike’s sister Karen plays piano. Music was always permeating throughout the household, including the music of Genesis, Yes, ELP, and The Beatles. Mike started guitar at age 11 and had formal lessons from jazz instructor Bill Johnson out of New Jersey. John started drumming at age 13. His influences include John Bonham, Carl Palmer, Dave Weckl and Buddy Rich among many others. He studied with local instructors and played in school bands as a teenager. After years of playing in area clubs, he moved out west to attend The Musicians Institute in Hollywood, CA where he graduated with honors. John toured the Vegas casino circuit and the world aboard cruise ships before returning to his native Delaware where he seeks challenging musical opportunities such as Tarkus.",https://delawarescene.com/event/43241/tarkus-tribute-to-emerson-lake-palmer,https://www.miltontheatre.com/event/tarkus-tribute-to-emerson-lake-palmer-3/milton-theatre/,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,43241,https://delawarescene.com/event/43241/tarkus-tribute-to-emerson-lake-palmer,2026-08-19T14:48:52.161Z
5f86bae7-7e62-590a-ae98-c990b5c98e0c,Little Hands Clay Studio,2026-11-09T21:30:00Z,,America/New_York,New Castle County Art Studio ,New Castle County Art Studio,"{""street"":""310 Kiamensi Road"",""city"":""Wilmington"",""state"":""DE"",""postalCode"":""19804""}",Wilmington,Northern Delaware,Art Centers; Classes; Kids & Family Friendly; Lectures & Workshops; Visual Arts,$33-$38,"Little Hands Clay Studio is a gentle, sensory-rich clay experience designed for children ages 3–6 and their caregivers. This class invites our youngest makers to explore clay through touch, texture, and simple foundational techniques in a calm, playful environment. Together, children and caregivers will be introduced to basic clay forms such as pinch pots, coils, and simple building methods, while also spending time freely exploring clay tools, textures, and movement. The focus is not on perfect outcomes, but on discovery, sensory engagement, and shared creative experience. At this age, learning happens through doing, repeating, squishing, pressing, and experimenting. This class honors that natural developmental stage by slowing things down and allowing space for curiosity, mess, and process-led making. Caregivers are encouraged to participate alongside their child, supporting connection, regulation, and shared joy in the tactile experience of clay. Additional $15 material fee. Ages 3-6 with caregiver.",https://delawarescene.com/event/43578/little-hands-clay-studio,https://secure.rec1.com/DE/new-castle-county-de/catalog/index/69138cfe0f7f40710ac995c141f2f8b0?filter=c2VhcmNoPUxpdHRsZSUyMEhhbmRzJTIwQ2xheSUyMFN0dWRpbw==,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,43578,https://delawarescene.com/event/43578/little-hands-clay-studio,2026-08-19T14:48:52.161Z
3a61b9ef-9747-57ef-b0a4-909af72dbfc5,Plein Air Workshop at Brandywine Springs,2026-11-10T15:00:00Z,,America/New_York,New Castle County Art Studio ,New Castle County Art Studio,"{""street"":""310 Kiamensi Road"",""city"":""Wilmington"",""state"":""DE"",""postalCode"":""19804""}",Wilmington,Northern Delaware,Art Centers; Classes; Lectures & Workshops; Parks & Outdoors; Visual Arts,$25-$30,"Gather at the picnic area, next to the playground, of Brandywine Springs for a short walk and explore Plein Air painting as a group. We will discuss choosing your scene, composition, and how to begin a painting on location. Participants are responsible for bringing their own materials and can use their choice of media including pastels, watercolor, or oil paints. Please note, this class takes place at Brandywine Springs 3302 Faulkland Rd, Wilmington, DE 19808. Ages 18+",https://delawarescene.com/event/43406/plein-air-workshop-at-brandywine-springs,https://secure.rec1.com/DE/new-castle-county-de/catalog/index/69138cfe0f7f40710ac995c141f2f8b0?filter=c2VhcmNoPVBsZWluJTIwQWlyJTIwV29ya3Nob3AlMjBhdCUyMEJyYW5keXdpbmUlMjBTcHJpbmdzJTIw,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,43406,https://delawarescene.com/event/43406/plein-air-workshop-at-brandywine-springs,2026-08-19T14:48:52.161Z
998fb9cb-658b-5b26-8d70-88e0a35105a7,Objects Up Close Virtual Series,2026-11-10T15:30:00Z,,America/New_York,"The Henry Francis du Pont Winterthur Museum, Inc.",,,,,Lectures & Workshops; Museums,,"An “English” Liquor Chest Revisited Learn about the complex history of an early 19th-century chest with mahogany veneer and satinwood inlay. Where was it originally made, and what changes to it reshaped its identity and may have resulted in its s urvival to the present day? Presented by Matthew Becue, Winterthur Program in American Material Culture Fellow. Registration required. Free. Register now.",https://www.winterthur.org/calendar/objects-up-close-virtual-series-13,,ddoa-grantee,5987d719-c990-590d-8264-662e56d31624,scenescout:11c095213912824fff99656418b2a0e1,https://www.winterthur.org/calendar/objects-up-close-virtual-series-13,2026-08-19T15:37:21.163Z
bd87a38a-bd11-5a13-9148-b102c6e7e3bf,Tuesday Sketch Night: The Doctor,2026-11-10T23:30:00Z,,America/New_York,DelawareScene (Div. of the Arts events portal),Jester Artspace,"{""street"":""2818 Grubb Road"",""city"":""Wilmington"",""state"":""DE"",""postalCode"":""19810""}",Wilmington,Northern Delaware,Art Centers; Classes; Lectures & Workshops; Visual Arts,FREE!,"Join our monthly costumed sketch event, hosted by Monika Bullette, with a fun model and a cool sound track! Jester Artspace invites you to Tuesday Sketch Night, hosted by Monika Bullette at the historic Jester Farmhouse in Wilmington, DE. Whether you sketch a lot or haven't picked up a pencil in years, this 2-hour event is a non-judgmental space to practice observation and creativity. What to Expect: Costumed Poses: The night begins with quick 1 and 5-minute warm-up sketches, moves into 20-minute poses, and concludes with a final 30-minute study. Creative Atmosphere: Enjoy a curated soundtrack that keeps you inspired while you sketch. Your Choice of Medium: Bring your own supplies (pen, charcoal, watercolor, digital, or ?) and sketch the costumed model in your own style.",https://delawarescene.com/event/43602/tuesday-sketch-night-the-doctor,https://www.eventbrite.com/e/tuesday-sketch-night-the-doctor-tickets-1991996143087,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,43602,https://delawarescene.com/event/43602/tuesday-sketch-night-the-doctor,2026-08-19T14:48:52.161Z
45cf705e-a563-5691-832b-e4abade78768,Owl Howl,2026-11-11T22:00:00Z; 2026-11-13T22:00:00Z,; ,America/New_York; America/New_York,Mt. Cuba Center,,,,,Music,From $39,"Many people have heard the haunting call of an owl, but few have ever been lucky enough to spot one in the wild. Mt. Cuba’s diverse landscapes, mature trees, and rolling topography provide the absolute perfect habitat for three of Delaware’s spectacular native species: the Barred, Great Horned, and Eastern Screech owl. Because winter is peak roosting season, this is your best chance of the year to glimpse these majestic birds of prey. You will get a rare opportunity to explore Mt. Cuba’s stunning landscapes under the cover of twilight and darkness. Equipped with provided flashlights and binoculars and guided by experts, you can expect: Expert Instruction: Begin with a brief, fascinating look into the secretive lives, silent flight adaptations, and behaviors of local owls. The Night Trek: Venture deep into the quiet areas of the gardens just after dusk. An Acoustic Hunt: Learn to identify distinct calls and use guided listening techniques to locate where these apex predators are actively roosting in the winter canopy. This immersive experience goes far beyond a typical nature walk. By learning to look at the night landscape through the eyes of an owl, you will leave with the knowledge and tools to: Confidently…",https://mtcubacenter.org/event/owl-howl-6,https://tickets.mtcubacenter.org/webstore/shop/viewItems.aspx?cg=ga&amp;c=CON,non-grantee,b260114e-5ee1-5997-bbce-605e9dbe39a2,scenescout:42aaccb2024426f0c402ea2da818c152,https://mtcubacenter.org/event/owl-howl-6,2026-08-19T15:37:21.163Z
0307d498-0c23-5a5b-9b39-e68479e0315a,Coverdale Farm Book Club: Sing Like Fish ~ Coverdale Farm Preserve,2026-11-11T23:30:00Z,,America/New_York,Delaware Nature Society,Coverdale Farm Preserve,"{""street"":""543 Way Rd."",""city"":""Wilmington"",""state"":""DE"",""postalCode"":""19807""}",Wilmington,Northern Delaware,Literature & Poetry,,"Discover the joy of reading! Join our monthly Book Club for lively discussions on books about food, eco-farming, and nature. Enjoy great conversation, tasty snacks, and a welcoming community. | $18/$50",https://delawarenaturesociety.org/event/coverdale-farm-book-club-sing-like-fish-coverdale-farm-preserve,https://14360.blackbaudhosting.com/14360/coverdale-farm-book-club-sing-like-fish--coverdale-farm-preserve,non-grantee,b7f693ee-04ad-5f05-b4d0-7ed840f29c5e,scenescout:679610f0cba86e39a4a1cbbd617d01a8,https://delawarenaturesociety.org/event/coverdale-farm-book-club-sing-like-fish-coverdale-farm-preserve,2026-08-19T15:37:21.163Z
e55c0837-e49b-5285-86c3-2994d0a3c373,Holiday Gnome,2026-11-12T23:00:00Z,,America/New_York,New Castle County Art Studio ,New Castle County Art Studio,"{""street"":""310 Kiamensi Road"",""city"":""Wilmington"",""state"":""DE"",""postalCode"":""19804""}",Wilmington,Northern Delaware,Art Centers; Classes; Lectures & Workshops; Virtual,$35-$40,"Relax, unwind, and discover the art of mandala painting! In this beginner-friendly class, you'll learn simple dot-painting techniques and create an adorable winter holiday gnome using an easy mandala-inspired pattern. No artistic experience is necessary—just bring your creativity! Each attendee will customize one gnome in their favorite color combination. All supplies are provided. Perfect for friends, family, coworkers, or a fun girls' night out. Please avoid loose-fitting sleeves and bring reading glasses if needed. Additional $5 material fee. Ages 18+",https://delawarescene.com/event/43574/holiday-gnome,https://secure.rec1.com/DE/new-castle-county-de/catalog?filter=c2VhcmNoPTQzNTc1OTc=,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,43574,https://delawarescene.com/event/43574/holiday-gnome,2026-08-19T14:48:52.161Z
b3d9aa58-cd3d-55ef-9a75-4fe5985864cb,Seasonal Floral Design Workshop,2026-11-12T23:30:00Z,,America/New_York,New Castle County Art Studio ,New Castle County Art Studio,"{""street"":""310 Kiamensi Road"",""city"":""Wilmington"",""state"":""DE"",""postalCode"":""19804""}",Wilmington,Northern Delaware,Art Centers; Classes; Lectures & Workshops; Visual Arts,$20-$25,"Learn to arrange flowers using professional techniques to unleash your creativity and make a gorgeous floral arrangement, along with tips and tricks to make your flowers last. Additional $25 material fee; $20 if you bring your own container. Ages 18+",https://delawarescene.com/event/43582/seasonal-floral-design-workshop,https://secure.rec1.com/DE/new-castle-county-de/catalog/index/19cad3306654fc578092ba5a3e4bbe5b?filter=c2VhcmNoPXNlYXNvbmFsJTIwZmxvcmFs,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,43582,https://delawarescene.com/event/43582/seasonal-floral-design-workshop,2026-08-19T14:48:52.161Z
b1800d57-43f1-575a-afc0-c99a4253cea1,13: The Musical,2026-11-13,2026-11-15,date-only,DelawareScene (Div. of the Arts events portal),Clear Space Theatre Company,"{""street"":""20 Baltimore Avenue, PO Box 304"",""city"":""Rehoboth Beach"",""state"":""DE"",""postalCode"":""19971""}",Rehoboth Beach,Southern Delaware,Musical; Kids & Family Friendly,$0-$22,"13: The Musical Book by Dan Elish & Robert Horn Music & Lyrics by Jason Robert Brown Directed by Matt Hatfield November 13 – 15, 2026 Being 13 is hard. But at least you can sing about it. The Clear Space Arts Institute Spotlight on Young Performers program is the perfect group to bring to life Tony Award winner Jason Robert Brown’s heartwarming and hilarious coming of age musical comedy to the stage. Evan Goldman is plucked from his home in New York City and dropped into small-town Indiana right before his Bar Mitzvah. Making new friends while navigating crushes, cliques, and rumors, Evan is like all of us once upon a time: growing up faster than we hoped while still trying to cling to the fun of just being a kid.",https://delawarescene.com/event/42033/13-the-musical,https://clearspacetheatre.my.salesforce-sites.com/ticket/patronticket__publicticketapp#/events/a0SVt00000FNutkMAD,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,42033,https://delawarescene.com/event/42033/13-the-musical,2026-08-19T14:48:52.161Z
bce19b9f-7a24-59dd-8049-43a71f240c16,"Flifferschmeep, A Musical Comedy",2026-11-13,2026-11-14,date-only,DelawareScene (Div. of the Arts events portal),Laird Performing Arts Center at Tatnall School,"{""street"":""1501 Barlely Mill Rd."",""city"":""Greenville"",""state"":""DE"",""postalCode"":""19807""}",Greenville,Northern Delaware,Comedy / Drama; Musical,$25,"Profundo Bono, Delaware’s theater company composed entirely of judges, lawyers, and other legal professionals, will be performing its 11th musical comedy this year, Flifferschmeep, Another Example of What Happens When You Get Lawyers Involved, on November 13, 14, and 15, 2026 in Wilmington at the Laird Performing Arts Center at Tatnall School (13th & 14th) and in Dover at a location to be determined (15th). What is “Flifferschmeep,” you ask? I’m glad you asked. It’s two things: Flifferschmeep, Another Example of What Happens When You Get Lawyers Involved, is an original musical comedy by Lyons McBean, adapted from the author’s novel of the same name—which he is desperately trying to self-publish. The production features: 30 characters played by 26 actors 25 unoriginal musical numbers At least one cameo appearance A steadily escalating sequence of events that becomes increasingly difficult to explain Performances will take place: November 13 and 14 in Wilmington November 15 in Dover But what does Flifferschmeep mean? It’s something literally earth-changing — but to know the answer, you need to come to the show.",https://delawarescene.com/event/43065/flifferschmeep-a-musical-comedy,,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,43065,https://delawarescene.com/event/43065/flifferschmeep-a-musical-comedy,2026-08-19T14:48:52.161Z
9555c4af-854d-5082-8077-7dcb8ff9c9d5,Evan Fox / Mikeal Anthony Greto & the Flood,2026-11-13T01:00:00Z,,America/New_York,The Queen (Wilmington),,,,,Country / Folk / Bluegrass,,Folk show in The Crown at The Queen with Kirby Moore of Tree Walker. All ages; doors 7:00 PM.,https://thequeenwilmington.com/events/evan-fox-mikeal-anthony-greto-the-flood,,non-grantee,9b19434e-b985-51a8-b808-dc0e15d1db58,scenescout:ed25d6893c69ad19499ee5f85fde6f50,https://thequeenwilmington.com/events/evan-fox-mikeal-anthony-greto-the-flood,2026-08-19T15:37:21.163Z
cc7e6374-f862-5583-b6a4-4c811ca0e8f4,Fearless Improv @ Wilmington Brew Works (Age 18+),2026-11-13T01:00:00Z,,America/New_York,City Theater Company ,Wilmington Brew Works,"{""street"":""3129 Miller Road"",""city"":""Wilmington"",""state"":""DE"",""postalCode"":""19802""}",Wilmington,Northern Delaware,Stand-Up / Improv; Restaurants & Hotels,$23,"NOTE: This is an adult-themed show. Some content may not be suitable for those under 18. Laugh with the most Fearless people in Wilmington in the Alamo Room at Wilmington Brew Works! Fearless Improv creates comedy, on the spot, that has never been seen before and will never be seen again. The show is based on audience suggestions, so you're a part of the show too! Doors open at 7:30pm; show starts at 8:00pm. A cash bar featuring WBW beverages is available for purchase before, during and after show. Tickets may be available at the door; Walk-up tickets are $25 (advance purchase is $20). Fearless Improv's season is generously sponsored by a gift from Artisans' Bank.",https://delawarescene.com/event/42023/fearless-improv-wilmington-brew-works-age-18,,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,42023,https://delawarescene.com/event/42023/fearless-improv-wilmington-brew-works-age-18,2026-08-19T14:48:52.161Z
5998057a-8427-56f5-875b-7a84129825d6,Fearless Improv 18+ Show at Wilmington Brew Works,2026-11-13T01:00:00Z,,America/New_York,City Theater Company ,Wilmington Brew Works,"{""street"":""3129 Miller Road"",""city"":""Wilmington"",""state"":""DE"",""postalCode"":""19802""}",Wilmington,Northern Delaware,Comedy / Drama; Stand-Up / Improv; Theater & Performance,$20-$25,"NOTE: This is an adult-themed show. Some content may not be suitable for those under 18. Laugh with the most Fearless people in Wilmington in the Alamo Room at Wilmington Brew Works! Fearless Improv creates comedy, on the spot, that has never been seen before and will never be seen again. The show is based on audience suggestions, so you're a part of the show too! Doors open at 7:30pm; show starts at 8:00pm. A cash bar featuring WBW beverages is available for purchase before, during and after show. Tickets may be available at the door; Walk-up tickets are $25 (advance purchase is $20). Fearless Improv's season is generously sponsored by a gift from Artisans' Bank.",https://delawarescene.com/event/43073/fearless-improv-18-show-at-wilmington-brew-works,https://www.tix.com/ticket-sales/CityTheaterCompany/1626/event/1458140,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,43073,https://delawarescene.com/event/43073/fearless-improv-18-show-at-wilmington-brew-works,2026-08-19T14:48:52.161Z
559c231a-1243-5a91-9b78-1edbd2a25cd5,Member Bonus Shopping Days,2026-11-13T15:00:00Z; 2026-11-14T15:00:00Z; 2026-11-15T15:00:00Z; 2026-12-11T15:00:00Z; 2026-12-12T15:00:00Z; 2026-12-13T15:00:00Z,; ; ; ; ; ,America/New_York; America/New_York; America/New_York; America/New_York; America/New_York; America/New_York,"The Henry Francis du Pont Winterthur Museum, Inc.",,,,,Museums,,"Members receive an additional 10% off purchases at the Museum Store, Friday–Sunday. Some exclusions apply.",https://www.winterthur.org/calendar/member-bonus-shopping-days-35/2026-11-13,,ddoa-grantee,5987d719-c990-590d-8264-662e56d31624,scenescout:3f1e9376c92b053b9dbacd0a4a8fe9c4,https://www.winterthur.org/calendar/member-bonus-shopping-days-35/2026-11-13,2026-08-19T15:37:21.163Z
0d76e5f6-44ad-5e85-bc28-5e50c42e1c63,Jester Presents: Studio Concert with Sharon Bousquet,2026-11-13T23:00:00Z,,America/New_York,DelawareScene (Div. of the Arts events portal),Jester Artspace,"{""street"":""2818 Grubb Road"",""city"":""Wilmington"",""state"":""DE"",""postalCode"":""19810""}",Wilmington,Northern Delaware,Rock / Pop; Music; Theater & Performance,$30,"Singer-songwriter Sharon Bousquet brings her original Soulful Folk & Acoustic Fingerstyle Covers to Jester Artspace. Wilmington-based musician Sharon Bousquet creates soulful folk and Americana music that spans decades of experience in an artful presentation both emotive and filled with intimate moments of connection and joy. Bousquet was the band leader of regional vocal trio The Sugar Maples: Erin, Sharon & Sky. Now working solo and in duo formats in Delaware and beyond, Sharon has expanded her original music with an array of carefully chosen cover songs that accent her deep skill on the acoustic guitar and powerhouse voice. With Joni Mitchell and Michael Hedges as primary influences, a house concert by Sharon Bousquet promises musicianship, presence, award-winning songwriting and the opportunity to create community around art and music. Very limited seating. We hope you will join us. Refreshments served. Ages 13+.",https://delawarescene.com/event/43596/jester-presents-studio-concert-with-sharon-bousquet,https://www.eventbrite.com/e/jester-presents-studio-concert-with-sharon-bousquet-tickets-1992241963342,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,43596,https://delawarescene.com/event/43596/jester-presents-studio-concert-with-sharon-bousquet,2026-08-19T14:48:52.161Z
