venue ID,presenter ID (if different),title of program,categories,URL,box office phone,low price,high price,start date,start time,end date,ticket URL,description
,,Golden Girls: The Laughs Continue,20,https://www.thegrandwilmington.org/,302-888-0200,,,10/17/2026,,,,
,,Voiceless The Stage Play,20,https://thequeenwilmington.com/events/voiceless-the-stage-play/,302-400-7020,,,10/17/2026,3:30 p.m.,,,"Theatre production in the Main Hall at The Queen, inspired by the Amazon best-selling book. ""Every story deserves to be heard."" All ages; doors 2:30 PM. Photos and video are not permitted."
1193,177,"Young Chefs, Oct 18 ~ Coverdale Farm Preserve",7,https://delawarenaturesociety.org/event/young-chefs-oct-18-coverdale-farm-preserve/,,,,10/18/2026,1:00 p.m.,,https://14360.blackbaudhosting.com/14360/young-chefs-oct-18--coverdale-farm-preserve,"Join our Young Chefs Cooking Class! For children currently in 3-6th grade, explore cooking with a new cookbook, learn kitchen skills, experiment with ingredients, and create tasty dishes. Let’s embark on a delicious journey together! | $75.00 (grades 3-6)"
811,,37th Grand Jam!,"17,3",https://rehobothjazz.com/index.php/schedule-tickets#thursdaysection,,145,175,10/18/2026,3:30 p.m.,,,"Featuring Brian Simpson, Marcus Anderson, Alex Bugnon, Nicholas Cole, Diego Figueiredo, Alex Harris, Jessy J, Stanley Jordan, Jeff Kashiwa, Michael Lington, Keiko Matsui, Marion Meadows and Ragan Whiteside."
775,,2026 Closing Party & Buffet,"17,3,11",https://rehobothjazz.com/index.php/schedule-tickets#thursdaysection,,99,139,10/18/2026,6:30 p.m.,,,"Featuring Four 80 East, Marcus Anderson, Jeff Kashiwa, Art Sherrod Jr. & Ragan Whiteside. A dinner buffet, included in the ticket price, begins at 5p."
21,,Exhibition - Kevin McLaughlin Backroads: Recent & Local,26,https://www.newarkartsalliance.org/upcoming-events/exhibition-kevin-mclaughlin-backroads,,,,10/20/2026,12:00 p.m.,11/19/2026,,"Exhibition on view: October 20th - November 19th, 2026 Reception: Friday, November 13th, 6- 8pm Landscape Paintings"
1193,177,Rooted in Community: Craft Together and Journal ~ Coverdale Farm Preserve,11,https://delawarenaturesociety.org/event/rooted-in-community-craft-together-and-journal-coverdale-farm-preserve/,,,,10/21/2026,6:30 p.m.,,https://14360.blackbaudhosting.com/14360/rooted-in-community-craft-together-and-journal--coverdale-farm-preserve,"Mingle with fellow makers to craft, chat, and unwind with snacks and good company. Try your hand at creating your own junk journal! | $20.00"
1193,177,"Rooted in Community: Craft Together, Oct 21 ~ Coverdale Farm Preserve",11,https://delawarenaturesociety.org/event/rooted-in-community-craft-together-oct-21-coverdale-farm-preserve/,,,,10/21/2026,6:30 p.m.,,https://14360.blackbaudhosting.com/14360/rooted-in-community-craft-together-oct-21--coverdale-farm-preserve,"Craving creativity? Tired of crafting alone? Mingle fellow makers to spark ideas in a fun, welcoming space. Bring a project—or just yourself! Whether expert or beginner, come craft, chat, and unwind with snacks and good company | $7.00"
,,Garden & Estate Insider: Conifers of the Pinetum,7,https://www.winterthur.org/calendar/garden-estate-insider-conifers-of-the-pinetum/,,,,10/21/2026,10:30 a.m.,,,"Join Joe Lazorchak, horticulturist and landscape designer, on a walk through the Pinetum to see the range of conifers planted more than 100 years ago by Henry Algernon and Henry Francis du Pont. Included with admission. Members free. Register now. Join our staff and invited experts as they share insights and information about Winterthur’s history, horticulture, or habitats. Activities may include a walk, talk, or demonstration and take place every Wednesday, April–October. Photo by Lois Mauro"
,,Garden to Vase: Haunted Halloween Design,7,https://www.winterthur.org/calendar/garden-to-vase-haunted-halloween-design/,,,,10/21/2026,5:30 p.m.,,,"Get your spooky on by using a festive Halloween element with the deepest, darkest flowers. Create a design so beautiful, it’s bound to be haunting. Registration required by October 11. $90; $80 for Members. Sold out. Join us Garden to Vase: Holiday Centerpiece on December 17."
946,,Sip & Stroll: Halloween-themed,"9,11",https://brandywinezoo.org/event/sip-stroll-halloween-themed/,302-571-7788,,,10/22/2026,5:00 p.m.,,,"Sip & Stroll through the zoo and visit with the animals at our family-friendly happy hour event. This evening event will feature a local food vendor and live music, along with adult beverages, including craft beer and wine. Plus, our concession stand will be open with snacks and soft drinks. This event is rain or shine. Limited number of tickets will be sold. Drink and food purchases sold separately. Drink tickets ($6) and silicone cups can be purchased at the ticket window or snack bar. Members: Adult $5, Youth $3 Non-members: Adults $10, Youth $7 Age 2 and under: Free LEARN MORE & BUY TICKETS"
,194,Grow Your Garden for Less with Seed Collecting,7,https://mtcubacenter.org/event/grow-your-garden-for-less-with-seed-collecting-2/,,59,,10/22/2026,10:00 a.m.,,https://tickets.mtcubacenter.org/webstore/shop/viewItems.aspx?cg=ga&amp;c=GAR#19815,"Harvesting seeds is one of the most cost-efficient and rewarding ways to expand your garden. In this hands-on workshop, you will master the best techniques for collecting, cleaning, and storing seeds produced by native trees, shrubs, and perennials. In this class, you can expect: Guided by an Expert Conservator: The session begins with a lecture led by Lindsey Laban, Mt. Cuba Center’s Conservation Propagator. Lindsey spends her days propagating plants for Mt. Cuba’s gardens, natural lands, and elite conservation partners. Hands-on in the Gardens: Following the lecture, you will head out into Mt. Cuba’s living collections for an interactive seed-collecting session. Under Lindsey’s expert guidance, you will practice proper harvesting techniques firsthand. Take the Gardens Home: You will leave the workshop not only with newfound confidence, but also with a diverse array of hand-collected seed samples sourced directly from Mt. Cuba’s gardens, ready to transform your own backyard. This program takes place in-person at Mt. Cuba Center Thursday, October 22, 2026 (Rain Date: Thursday, October 29). 🥬 Certificate of Attendance for Continuing Education Units (CEUs) available 🥬 Gift or take home About the Instructor: Lindsey Laban is the Conservation Propagator at Mt. Cuba Center where she propagates plants for Mt.…"
,,Conservation Clinic,"8,28",https://www.winterthur.org/calendar/conservation-clinic-22/,,,,10/22/2026,1:00 p.m.,,,"Bring in cherished objects and learn how to preserve them for future generations. From family quilts and photo albums to ceramics, portraits, furniture, and everything in between, conservation staff and students will hear the stories of your objects and share condition assessments, treatment recommendations, and display and storage advice. Your advance registration allows us to match you with someone who specializes in conservation of your object, whether it is a painting, textile, works of art on paper, book, archival document, photograph, furniture, or three-dimensional object (glass, ceramics, metals, organics). Free. By appointment only. Call 800.448.3883, x7029 to make an appointment. Limit three objects of the same media per 30-minute appointment. No monetary appraisals given. Conservation Clinics are also offered on December 10, 2026 and March 4 and April 1, 2027 . Photo by Evan Krape"
,177,Knee High Naturalists: Leaves are Falling ~ Ashland Nature Center,2,https://delawarenaturesociety.org/event/knee-high-naturalists-leaves-are-falling-ashland-nature-center/,,,,10/23/2026,10:00 a.m.,,https://14360.blackbaudhosting.com/14360/knee-high-naturalists-leaves-are-falling--ashland-nature-center,"All over Ashland, colorful leaves are dancing on the breeze. Come join and play! Discover the wonders of nature with your little one! Enjoy hands-on nature discovery outdoors with our Teacher Naturalists. | $15.00 (ages 3-5)*"
3,,Pyle and the Pre-Raphaelites Curator’s Cut: Behind-the-Scenes Library Talk,7,https://delart.org/event/pyle-and-the-pre-raphaelites-curators-cut-behind-the-scenes-library-talk/,,,,10/23/2026,11:00 a.m.,,,"Join Katherine Feldkamp, Curatorial Associate and Curator of Pyle and the Pre-Raphaelites , and Rachael DiEleuterio, Librarian and Archivist, to see and discuss the books, photographs, and archival materials that almost made it into the exhibition."
,335,Boos & Brews,"9,3",https://www.historiclewes.org/event/boos-and-brews/,,,,10/23/2026,6:00 p.m.,,,"Our annual Boos & Brews celebration is where history gets a little haunted! Join Historic Lewes for a fun evening of live music by Electric Velvet, tavern drinks, food trucks brought to you by La Pinkeria Taco and Uncle B’s BBQ , ghost stories and a costume contest that’s sure to raise some spirits. Gather your favorite friends and celebrate one of Lewes’ favorite Halloween traditions! $45 per ticket and one drink ticket included per ticket. This is a 21+ event and advanced ticket purchase are encouraged since this popular event typically sells out."
233,,Basic Stringing Bracelet,"7,11",https://theeverett.org,302-378-2932,,,10/23/2026,,,,"A fun and beginner-friendly bracelet making class designed for ages 6 and up. In this one-hour workshop, students will create a custom strung bracelet using a variety of beads in different colors and styles."
,177,Halloween at the Farm,"3,11,5",https://delawarenaturesociety.org/event/halloween/,302-239-2334,FREE,,10/24/2026,10:00 a.m.,,,"@ Join us for a spook-tacular day of fall fun at Coverdale! Come in costume and participate in our Halloween Parade at 11 AM and 2 PM, then hop on a hayride through the autumn farm landscape. Enjoy animal demonstrations/education sessions, learn about their products, play classic fall games, and let your creativity shine with seasonal crafts. There’s something for the whole family to enjoy—and a few surprises along the way! Some activities may have a nominal fee. Register Here Some activities require a nominal fee In 2026, DelNature marks the 50th anniversary of the Harvest Moon Festival with a series of four distinct festivities: the Fall Native Plant Sale, A Taste of Coverdale, Autumn at Abbott’s, and Halloween at the Farm. Through these events, the festival’s past and present converge, sustaining its role as a cherished autumn tradition. A Taste of Coverdale is our premier annual fundraising event that serves as a community celebration of the unique places and food of Coverdale Farm Preserve. Funds raised directly support the ongoing stewardship and preservation of Delaware Nature Society’s sites and programs. Add to calendar Google Calendar iCalendar Outlook 365 Outlook Live"
184,,Museum of the Macabre,28,https://delmns.org/event/museum-of-the-macabre/,302-658-9111,,,10/24/2026,6:00 p.m.,,,"@ Dare to discover the dark side of science at this adult-only evening of eerie exploration. Enjoy hands-on activities, strange specimens, and curious experiments that delve into the macabre wonders of the scientific world. Feel free to dress up in your finest spooky attire. 21+ only. Refreshments available for purchase, including non-alcoholic beverages, our signature cocktail, beer, and wine. Meet the minds behind the macabre! Learn about the dark side of trash with Delaware Solid Waste Authority. Step into the world behind the coffin with McCreary & Harra Funeral Homes and Crematory, Inc. Learn from Rainbow Soap Company how soap is related to the mob and what it means to really “swim with the fishes.” Experiment with the University of Delaware Department of Physics & Astronomy. See up close the process of making a study skin for the museum’s collection with Dr. Matthew Halley, Research Director & Curator of the Bird Collection at DelMNS. Get your horrifying Halloween make-up done by Party Business. Pre-registration requested, walk-ins welcome if space is available. $15/members (21+ only); $30/non-members (21+ only) Register Here! Add to calendar Google Calendar iCalendar Outlook 365 Outlook Live"
285,284,Awadagin Pratt,"9,10",https://www.coastalconcerts.org/coastal-concerts-season,888-212-6458,,,10/24/2026,2:00 p.m.,,,"… acclaimed for delivering “forceful, imaginative, and precisely tinted” performances (The Washington Post)"
261,,Halloween at Hagley,28,https://www.hagley.org/plan-your-visit/calendar/all-events,,,,10/24/2026,11:00 a.m.,,,Looking for a safe place to trick or treat this Halloween? Head to Hagley for spooktacular fun.
261,,Science Saturday - Creepy Chemistry,28,https://www.hagley.org/plan-your-visit/calendar/all-events,,,,10/24/2026,11:00 a.m.,,,Make spooky potions and marvel in the magic of chemical reactions.
261,,Cannon Firings 2026,28,https://www.hagley.org/plan-your-visit/calendar/all-events,,,,10/25/2026,,,,Have a blast during your visit to Hagley with cannon firings.
,,,,,,,,11/07/2026,,,,
,,,,,,,,11/08/2026,,,,
,,,,,,,,11/09/2026,,,,
583,,Halloween Parade & Trick or Treat Main Street,3,,,,,10/25/2026,3:00 p.m.,,,https://newarkde.gov/calendar.aspx?EID=5422
50,,2026-2027 FULL 60th SEASON SYMPHONY and CHAMBER SERIES SUBSCRIPTION,14,https://newarksymphony.org/events/2026-2027-full-60th-season-symphony-and-chamber-series-subscription/,302-369-3466,,,10/25/2026,3:00 p.m.,07/07/2027,,"Full season subscription to the 60th Season Symphony and Chamber Series. Tickets will be on sale in August. Categories: Chamber Series, Family Concert, Symphony Series."
50,,"Sunday, October 25, 2026 .............Symphony Concert",14,https://newarksymphony.org/events/sunday-october-25-2026-symphony-concert/,302-369-3466,,,10/25/2026,3:00 p.m.,,,"Symphony Concert. Works including Tchaikovsky Symphony No. 5, Opus 64. Tickets will be on sale in August. More details coming soon."
,,Garden & Estate Insider: Magnolias for Delaware and the Mid-Atlantic States,7,https://www.winterthur.org/calendar/garden-estate-insider-magnolias-for-delaware-and-the-mid-atlantic-states/,,,,10/28/2026,10:30 a.m.,,,"Join Ron Simpson, estate guide and Delaware Master Naturalist, who will discuss which magnolia cultivars are best of the region, and how to care for them when they are in your landscape. Included with admission. Members free. Register now. Join our staff and invited experts as they share insights and information about Winterthur’s history, horticulture, or habitats. Activities may include a walk, talk, or demonstration and take place every Wednesday, April–October. Photo by Becca Mathias"
1269,256,The Rainbow Chorale of Delaware - Guest Bartender Program Fundraiser Event,13,https://therainbowchorale.org/,302-803-4440,,,10/29/2026,6:00 p.m.,,,"Join us for the Guest Bartender Event. The Guest Bartender Program is a fun and easy way to raise money for important charities while celebrating with your friends. With the participation of organizations and businesses, Guest Bartender Program events support local and national charities, teams, schools, animal shelters and other causes."
3,,DelArt Readers – Gabriele by Anne & Claire Berest,"8,26,28",https://delart.org/event/delart-readers-3-9/,,,,10/29/2026,6:00 p.m.,,,"Join us! The DelArt Readers, a community-led book club, meets monthly to discuss, debate, celebrate, and share both works of fiction and non-fiction. Our selections are focused on art, artists, and/or the artistic process either in general or in response to the Museum’s collections or exhibits. In addition to our interest in art and artists, we also seek to create a sense of community, conversation, and connection. Join us in-person at DelArt on October 29 for Gabriele by Anne & Claire Berest. Written by Gabriele Buffet’s great granddaughters, this novel tells the story of how Gabriele Buffet, Francis Picabia and Marcel Duchamp meet, fall in love, marry, change the art world and redefine avant-garde as they move between Paris, New York, Berlin, Zurich, Barcelona, London and Saint-Tropez. (Fiction) View 2026 DelArt Readers book selections and meeting dates."
,194,Botanical Workshop: Lichens and Moss,7,https://mtcubacenter.org/event/botanical-workshop-lichens-and-moss/,,85,,10/30/2026,10:00 a.m.,,https://tickets.mtcubacenter.org/webstore/shop/viewItems.aspx?cg=ga&amp;c=ART#19774,"Beyond being the sole subject of your paintings and drawings, mosses, lichens, and liverworts can also add vital context to your representations of native plants in their environment. Fall is an ideal time to observe the woodland floor at its most intricate, where cushions of moss and miniature forests of lichens form a vibrant, living tapestry. This workshop is about learning how to look, to see, and to study the subtle beauty of these ancient organisms. Understanding them requires looking closely and long enough to comprehend their complex structures—the velvety texture of mosses, the branching geometry of lichens, and the brilliant color variations of foliose forms are the fine details that reward deep observation. To inspire your process, the instructor will share examples of both modern and historical uses of these organisms in botanical illustrations. The day begins with a guided morning walk on Mt. Cuba’s grounds to observe lichens and mosses within their natural habitats, examining how they cling to bark, blanket rocks, and carpet the soil. Studio study follows, using diverse, fresh specimens that you can handle, compare, and observe under magnification at your own pace. You’ll leave with a practiced eye for these miniature ecosystems, a deeper…"
,,Slippery When Wet – The Ultimate Bon Jovi Tribute,"18,10,3",https://smyrnaoperahouse.org/event/slippery-when-wet/,,,,10/30/2026,7:30 p.m.,,,"SLIPPERY WHEN WET NJ is a premier Bon Jovi tribute band comprised of seasoned veterans from the New Jersey music scene. Sharing the same roots and experiences as Jon Bon Jovi and his band, they bring the electrifying energy and New Jersey attitude of Bon Jovi’s 1986 heyday to every performance. For 23 years, SLIPPERY WHEN WET NJ has honed their show to perfection. Lead singer Mike Parkes resembles a young Jon Bon Jovi in both looks and vocal ability, while Radicci’s guitar solos replicate Richie Sambora’s with stunning accuracy. They are backed by a rock-solid rhythm section featuring Sean Faust on keyboards, Ronnie Parkes on bass, and Ron Lipnicki on drums, creating an authentic and unforgettable Bon Jovi experience. Touring extensively since 2001, SLIPPERY WHEN WET NJ has played over 1,000 shows across the USA and the Caribbean, including nightclubs, casinos, festivals, corporate events, and performances for troops worldwide. Experience the ultimate Bon Jovi tribute with SLIPPERY WHEN WET NJ, and relive the glory days of Bon Jovi! ﻿ ﻿ Tickets $35 VIP | $30 Balcony | $25 General Admission Doors open 45 minutes prior to show *Does not include convenience or handling fees* No refunds or exchanges Buy…"
,194,Succession Planting,7,https://mtcubacenter.org/event/succession-planting-3/,,49,,10/31/2026,1:00 p.m.,,https://tickets.mtcubacenter.org/webstore/shop/viewItems.aspx?cg=ga&amp;c=GAR#19816,"Even in small garden spaces, you can boost diversity and seasonal interest through succession planting. Succession planting is the practice of designing a garden so that as one plant finishes its peak growth or bloom cycle, another is ready to step into the spotlight. By thoughtfully timing and layering your plants, you ensure continuous color, texture, and ecological benefits throughout the year rather than a single, fleeting burst of spring blooms. Designed for gardeners of all levels, this class focuses on how to build these layered, ecologically rich plantings using native species. In this class, you will come away with: A clear understanding of succession planting and how it works in home gardens. The growth habits, site preferences, and key characteristics of native plants. How native plants can be combined to create layered garden design. Succession planting strategies for increasing biodiversity in your garden spaces. This class includes a guided walk through the gardens with Leah. Take home a ready-to-use plant groupings list and a simple approach to designing more diverse, resilient garden beds. Register now to learn how to keep your garden evolving beautifully through every season. This program takes place in-person at Mt. Cuba Center Saturday, October 31,…"
,,Tram & Treat,"9,11",https://www.winterthur.org/calendar/tram-treat-5/,,,,10/31/2026,10:00 a.m.,,,"Dress your goblins and ghosts in their Halloween finest and join us for daytime trick-or-treating in the garden. Enjoy crafts, games, and live music. Member morning preview, 9:00–10:00 am. Included with admission. Members free. This is a drop-in event, although you may register in advance. Register now."
1193,177,Escape the Farm ~ Coverdale Farm Preserve,3,https://delawarenaturesociety.org/event/escape-the-farm-coverdale-farm-preserve/,,,,11/01/2026,1:00 p.m.,,https://14360.blackbaudhosting.com/14360/escape-the-farm--coverdale-farm-preserve,Missed the adventure in the spring? Join us this fall! Scavenger hunt meets escape room has teams solving puzzles and uncovering secrets. Crack the clues and unlock the grand celebration at the end! Bring some friends or meet new ones | $35.00
233,,Tuesday Creators' Club — November,"7,11",https://theeverett.org,302-378-2932,,,11/03/2026,,11/24/2026,,"Weekly sessions November 3, 10, 17, & 24. Designed for artists ages 7–13, this class features a new theme and instructor each month, giving young creators the opportunity to explore a wide variety of artistic styles, techniques, and materials. November Theme: Coming Soon!"
1193,177,"Knee High in the Kitchen, Nov 4 ~ Coverdale Farm Preserve",7,https://delawarenaturesociety.org/event/knee-high-in-the-kitchen-nov-4-coverdale-farm-preserve/,,,,11/04/2026,10:00 a.m.,,https://14360.blackbaudhosting.com/14360/knee-high-in-the-kitchen-nov-4--coverdale-farm-preserve,"Preschoolers and their grown-ups enjoy a hands-on cooking class using simple, fresh ingredients. Together they mix, measure, and taste, building early skills and confidence. Each session ends with a tasty snack they make side-by-side. | $25.00 (ages 3-5)*"
194,,Appreciating Natural Night (Online),"8,7,11",https://mtcubacenter.org/event/appreciating-natural-night-online/,,25,,11/04/2026,6:00 p.m.,,https://tickets.mtcubacenter.org/webstore/shop/viewItems.aspx?cg=ga&amp;c=CON#19819,"Gardening often focuses on sunlight as essential for growth, but darkness is also required for gardens (and gardeners) to truly thrive. In this talk, Leigh Ann Henion will share how spending time with synchronous fireflies motivated her to explore the importance of natural darkness in an age of increasing artificial light. Drawing from her celebrated book, Night Magic: Adventures Among Glowworms, Moon Gardens, and Other Marvels of the Dark, Henion will offer inspiring stories and empowering guidance about how embracing the night can lead to moments of wonder, reduced light pollution, and improved ecological health. Take part in our flexible online learning offerings. Join live to participate in our online learning community or watch after as your schedule allows. All registrants will receive a recording of the class with access to view the class for 30 days after the live session This program takes place online Wednesday, November 4, 2026. 🥬 New class 🥬 Online About the Instructor: Leigh Ann Henion is the New York Times bestselling author of Phenomenal and Night Magic: Adventures Among Glowworms, Moon Gardens, and Other Marvels of the Dark. The Wall Street Journal calls Night Magic “a gift…that might change the way you think about…"
193,,Advanced Performance Ensemble Fall Session 2026 – Showcase,10,https://www.miltontheatre.com/event/advanced-performance-ensemble-fall-session-2026/milton-theatre/,302-684-3038,,,11/04/2026,7:00 p.m.,,,Showcase performance for the Advanced Performance Ensemble Fall Session 2026. Call time 4pm.
,,,,,,,,11/06/2026,7:00 p.m.,,,
,194,Oil Painting in the Gardens,11,https://mtcubacenter.org/event/oil-painting-in-the-gardens/,,165,,11/05/2026,10:00 a.m.,,https://tickets.mtcubacenter.org/webstore/shop/viewItems.aspx?cg=ga&amp;c=ART#19775,"In this class, participants will discuss various techniques for effectively painting a landscape, inspired by the beautiful Mt. Cuba gardens, while the instructor will provide one-on-one instruction for participating students. Lessons on composition and color mixing will be covered. Knowledge of drawing and painting is required, but experience with oils is not necessary. Participants are welcome to “plein air” paint on the grounds. The class will be held on Thursday 11/5 virtually 7 – 9 pm, then two in-person Saturdays 11/7 and 11/14, 10 am – 4 pm at Mt. Cuba Center. Please bring your lunch when onsite. Click here to view the required and provided materials list. This program takes place in-person at Mt. Cuba Center with one online session: Thursday 11/5, 7 – 9 pm and two onsite sessions: Saturday 11/7 & 11/14, 10 am – 4 pm. 🥬 New class About the Instructor: Jen Gathings enjoys painting landscapes, florals, and nature with oil or acrylic paints. Her interest in photographing and painting nature began in 1999 when she worked at Yellowstone National Park for the summer. She holds a BA in Art History and Fine Art from Indiana University as well as an MLIS from University of…"
,,Research at Winterthur Speaker Series,7,https://www.winterthur.org/calendar/research-at-winterthur-speaker-series-10/,,,,11/05/2026,11:00 a.m.,,,"Unraveling ‘The Cause of Much Chagrin’: Multidisciplinary Approaches to Historic Shark and Ray Exploitation through Marine Shagreen Museum Objects Dr. Rachel M. Winter will speak about her ongoing research into identifying the seas and species exploited to produce marine shagreen using nearly two dozen objects in Winterthur’s collections she studied in consultation with Winterthur scientists, conservators, and curators. Dr. Winter’s project “‘The Cause of Much Chagrin’: Marine Shagreen as a Tool for Elasmobranch Historical Ecology,” was funded by a National Endowment for the Humanities Postdoctoral Fellowship at Winterthur in 2025. The Research at Winterthur series, presented by the Library, Research Fellowship Program, and Continuing Education, showcases new projects and publications that tap into our rich collections and resources, unveiling innovative perspectives for exploring the fascinating stories that objects can tell about people and our shared past. Registration required. Included with admission. Members free. Register now."
,625,Studio Performance - Wilmington High School Gospel Concert,"9,10",http://www.piecesofadream.org/tickets--events.html,,,,11/05/2026,,,,
625,,Company Performance - Ode (OWED) to BLACK WOMEN,10,http://www.piecesofadream.org/tickets--events.html,,,,11/06/2026,,,,
,335,Historic Lewes First Friday Community Nights,9,https://www.historiclewes.org/event/historic-lewes-first-friday-community-nights/2026-11-06/,,,,11/06/2026,4:00 p.m.,,https://www.historiclewes.org/locations/sussex-tavern/,"Experience a taste of what Historic Lewes has to offer our community on First Fridays! Each month from 4 p.m. to 7 p.m., visit the Sussex Tavern for a colonial-inspired beverage, stop into the Lewistown Coffee-house for a taste of the Revolution, browse the Historic Lewes Antique Shop, listen to live music, take a tour, and enjoy stories from bygone times…all in the beautiful setting of our Historic Lewes Town Campus. Our community nights are FREE to attend!"
,,,,,,,,12/04/2026,4:00 p.m.,,https://www.historiclewes.org/locations/sussex-tavern/,
,,,,,,,,01/01/2027,4:00 p.m.,,https://www.historiclewes.org/locations/sussex-tavern/,
,,Art Book Open House: Ceramics and Glass,"8,11",https://www.winterthur.org/calendar/art-book-open-house-ceramics-and-glass/,,,,11/06/2026,2:00 p.m.,,,"Goblets, teacups, and knickknacks, oh my! See highlights from centuries of designs for ceramic and glass objects from around the world. Free. Drop-in program."
,,Delaware Antiques Show,11,https://www.winterthur.org/calendar/delaware-antiques-show-2/,,,,11/06/2026,,11/08/2026,,"A Winterthur Tradition | November 6-8, 2026 One of the nation’s most highly acclaimed antiques shows presents a spectacular showcase of art, antiques, and design! Featuring the finest offerings from more than sixty distinguished dealers, the Delaware Antiques Show highlights the best of American antiques and decorative arts. Join us for a full schedule of exciting show features sure to captivate the sophisticated and new collector alike."
,335,Genealogist in Residence,28,https://www.historiclewes.org/event/genealogist-in-residence-2/2026-11-07/,,,,11/07/2026,10:00 a.m.,,,"Gather your materials, gather your thoughts, and come see us on the first Saturday of each month with the exception of January from 10:00 AM. to 1:00 P.M. for the Genealogist in Residence Program. Members of the Sussex County Genealogical Society, including Historic Lewes member and volunteer Iris Fisher, will be available to help anyone that has a question about their family tree. The member-experts are seasoned searchers who come from different areas and are ready to help answer your questions regardless of what corner of the globe your quest may lead you! As an added benefit the Historic Lewes archives’ family files will be available for your use. The Genealogist in Residence program is sponsored by the Lewes Historical Society and the Sussex County Genealogical Society."
,,,,,,,,12/05/2026,10:00 a.m.,,,
,,,,,,,,01/02/2027,10:00 a.m.,,,
93,,Holiday Fair,3,https://www.rehobothartleague.org/events/,302-227-8408,,,11/07/2026,,11/08/2026,,
50,,"Sunday, November 8, 2026 .............Chamber Concert",9,,302-369-3466,,,11/08/2026,3:00 p.m.,,,Chamber Concert. Works including Somers Requiem for 9/11.
,,Objects Up Close Virtual Series,"7,28",https://www.winterthur.org/calendar/objects-up-close-virtual-series-13/,,,,11/10/2026,10:30 a.m.,,,"An “English” Liquor Chest Revisited Learn about the complex history of an early 19th-century chest with mahogany veneer and satinwood inlay. Where was it originally made, and what changes to it reshaped its identity and may have resulted in its s urvival to the present day? Presented by Matthew Becue, Winterthur Program in American Material Culture Fellow. Registration required. Free. Register now."
1193,177,Coverdale Farm Book Club: Sing Like Fish ~ Coverdale Farm Preserve,8,https://delawarenaturesociety.org/event/coverdale-farm-book-club-sing-like-fish-coverdale-farm-preserve/,,,,11/11/2026,6:30 p.m.,,https://14360.blackbaudhosting.com/14360/coverdale-farm-book-club-sing-like-fish--coverdale-farm-preserve,"Discover the joy of reading! Join our monthly Book Club for lively discussions on books about food, eco-farming, and nature. Enjoy great conversation, tasty snacks, and a welcoming community. | $18/$50"
,194,Owl Howl,9,https://mtcubacenter.org/event/owl-howl-6/,,39,,11/11/2026,5:00 p.m.,,https://tickets.mtcubacenter.org/webstore/shop/viewItems.aspx?cg=ga&amp;c=CON#19783,"Many people have heard the haunting call of an owl, but few have ever been lucky enough to spot one in the wild. Mt. Cuba’s diverse landscapes, mature trees, and rolling topography provide the absolute perfect habitat for three of Delaware’s spectacular native species: the Barred, Great Horned, and Eastern Screech owl. Because winter is peak roosting season, this is your best chance of the year to glimpse these majestic birds of prey. You will get a rare opportunity to explore Mt. Cuba’s stunning landscapes under the cover of twilight and darkness. Equipped with provided flashlights and binoculars and guided by experts, you can expect: Expert Instruction: Begin with a brief, fascinating look into the secretive lives, silent flight adaptations, and behaviors of local owls. The Night Trek: Venture deep into the quiet areas of the gardens just after dusk. An Acoustic Hunt: Learn to identify distinct calls and use guided listening techniques to locate where these apex predators are actively roosting in the winter canopy. This immersive experience goes far beyond a typical nature walk. By learning to look at the night landscape through the eyes of an owl, you will leave with the knowledge and tools to: Confidently…"
,,,,,,,,11/13/2026,5:00 p.m.,,https://tickets.mtcubacenter.org/webstore/shop/viewItems.aspx?cg=ga&amp;c=CON#19783,
,,Evan Fox / Mikeal Anthony Greto & the Flood,15,https://thequeenwilmington.com/events/evan-fox-mikeal-anthony-greto-the-flood/,302-400-7020,,,11/12/2026,8:00 p.m.,,,Folk show in The Crown at The Queen with Kirby Moore of Tree Walker. All ages; doors 7:00 PM.
21,,Show Reception: Kevin McLaughlin Backroads: Recent & Local,26,https://www.newarkartsalliance.org/upcoming-events/show-reception-kevin-mclaughlin-backroads,,,,11/13/2026,6:00 p.m.,,,"Exhibition on view: October 20th - November 19th, 2026 Reception: Friday, November 13th, 6- 8pm"
,,Member Bonus Shopping Days,28,https://www.winterthur.org/calendar/member-bonus-shopping-days-35/2026-11-13/,,,,11/13/2026,10:00 a.m.,,,"Members receive an additional 10% off purchases at the Museum Store, Friday–Sunday. Some exclusions apply."
,,,,,,,,11/14/2026,10:00 a.m.,,,
,,,,,,,,11/15/2026,10:00 a.m.,,,
,,,,,,,,12/11/2026,10:00 a.m.,,,
,,,,,,,,12/12/2026,10:00 a.m.,,,
,,,,,,,,12/13/2026,10:00 a.m.,,,
3,,Save the Date! The DelArt Gala Harvest Dinner,"8,3,26",https://delart.org/event/save-the-date-the-delart-gala-harvest-dinner/,,,,11/14/2026,,,,"Join us for an enchanting evening inspired by the natural poetry of autumn in the Hudson River Valley and the enduring legacy of the Hudson River School artists. This year’s gala will draw inspiration from the sweeping landscapes, glowing skies, and reverence for land and light that defined these painters’ vision—translated into an immersive, contemporary celebration. Guests will enjoy a thoughtfully curated farm‑to‑table experience rooted in seasonal ingredients and regional traditions and served as part of a broader sensory experience of place, art, and community. It will be a night to remember."
